census_tract,ped_injury_5to18,youth_pop_5to18,commute_priv_vehicle,med_hhincome,avg_ann_daily_traffic,fragment_index
36081022001,4,685,0.331791143,60558,147053,1.223487384
36081022002,5,599,0.350645452,61575,138324,0.671731973
36081023000,4,281,0.448241206,109632,14140,-2.273389739
36081023200,6,726,0.374642857,68457,7857,-0.805933887
36081023500,4,1309,0.172465636,46630,44215,-1.237807684
36081023600,32,432,0.203125,49250,25705,-1.213185968
36081023800,8,933,0.141418564,38571,25705,1.004387577
36081024000,28,874,0.170243725,39926,17360,-0.124945074
36081024300,4,827,0.380504202,62083,107828,-1.514513289
36081024500,6,622,0.257706962,52138,44215,-2.282059985
36081024700,3,206,0.235569423,45500,8334,-1.205559516
36081024900,5,614,0.260126347,56333,11841,1.961813716
36081025100,12,639,0.193581781,41496,11841,-0.422224654
36081025301,11,484,0.079968329,54808,44215,2.40246846
36081025302,3,387,0.163624511,49669,44215,2.54718464
36081025400,22,1724,0.275474124,41797,25040,0.37575459
36081025500,1,172,0.211413748,81167,36317,-0.661114729
36081025700,3,226,0.19033675,61023,36317,1.252842361
36081025800,10,421,0.486766398,56346,21558,-2.255077666
36081025900,1,490,0.182885906,48257,13373,0.390217745
36081026000,17,609,0.433070866,41207,14696,-0.834699192
36081026100,9,1056,0.217534608,41927,13373,-0.659829221
36081026200,2,314,0.431451613,66473,17604,-2.570205271
36081026300,10,774,0.168509113,51813,109626,0.997329522
36081026400,8,382,0.424271845,48083,21558,-1.528003605
36081026500,6,586,0.23211748,50049,109626,-0.599408968
36081026600,4,249,0.412587413,26648,22686,1.122889302
36081026700,12,764,0.076361595,50139,16751,-0.137010418
36081026901,8,797,0.068924303,44524,15234,0.529790622
36081026902,7,570,0.180018416,43707,16751,-1.044129511
36081027000,2,348,0.403292181,34400,17604,-0.40499985
36081027100,10,1371,0.124142823,56176,16751,-1.492986494
36081027200,5,382,0.324786325,67875,12341,-3.366217529
36081027300,14,1404,0.207008086,39167,31107,-1.28076954
36081027400,0,324,0.526181354,54727,8454,-2.70460564
36081027500,7,884,0.191997519,45230,31107,-1.520491228
36081027600,3,235,0.401151631,39882,16138,-0.586933338
36081027700,8,1332,0.205773305,39129,31107,0.787665756
36081027800,3,459,0.378277154,37989,12854,-0.654192409
36081027900,3,822,0.175806452,40913,31107,-0.624367271
36081028000,6,282,0.412595005,67025,22686,-0.534015843
36081028100,8,660,0.135303266,48602,31107,0.991805362
36081028200,6,295,0.504,72202,22686,-1.931479582
36081028300,9,872,0.1953125,55472,31107,0.645695859
36081028400,7,701,0.401557286,59561,13866,-3.474755383
36081028500,16,458,0.130937629,57137,31107,-1.075884882
36081028700,15,649,0.206293706,44414,31107,0.10371466
36081028800,30,794,0.429027113,65167,19167,-1.836060739
36081028900,12,582,0.25065703,60439,31107,-0.391665885
36081029100,11,908,0.155402963,35462,109626,0.28598311
36081029300,4,203,0.341935484,59727,109626,-2.657718101
36081029400,32,1181,0.556687033,65680,19167,-2.068202231
36081029500,5,421,0.152972028,69274,18145,-1.070491855
36081029700,2,305,0.230181471,62130,96971,-1.272272997
36081030600,17,795,0.535519126,83045,132201,-1.551546025
36081030902,9,1275,0.318806669,46992,11659,-1.759534702
36081030903,9,1147,0.388170779,53007,11659,-0.481559895
36081030904,4,618,0.339534884,55694,109733,-0.604382379
36081031700,1,733,0.490202591,66982,123983,-2.089986323
36081032000,9,842,0.56627907,71801,181667,-1.54546768
36081032700,3,612,0.212445309,55901,11659,-0.400552458
36081032800,8,470,0.48733536,62411,20504,-2.046996358
36081032900,12,668,0.426829268,67009,34182,-3.798667522
36081033000,8,1123,0.488378528,75190,18087,-1.467602683
36081033401,14,619,0.516698173,66707,22686,-2.66111682
36081033402,11,1761,0.437477148,40736,18087,1.250550901
36081033700,8,577,0.288671024,45479,11659,-2.160816394
36081033900,1,556,0.211267606,66875,11659,-3.741208874
36081034700,5,579,0.468571429,48225,147525,-0.979168813
36081035100,9,557,0.327027027,60625,11659,-0.951243666
36081035200,17,433,0.573551263,71875,24407,-4.90201572
36081035300,9,433,0.320775027,50273,34182,0.867918903
36081035700,3,759,0.419053964,44314,155066,-0.17183905
36081035800,10,733,0.584252758,69844,24407,-2.373405817
36081036100,4,400,0.169014085,45104,28808,-1.979410279
36081036300,3,477,0.266722408,62821,28808,0.079088177
36081036500,8,701,0.164665523,62813,28808,-1.222602917
36081036600,7,437,0.555471125,76027,18371,-2.369323044
36081036700,5,457,0.333056478,60231,5349,-0.635510196
36081036800,5,449,0.582862524,72900,13866,-3.187918842
36081037100,1,279,0.485854859,55982,162403,-3.182753168
36081037300,3,455,0.367535744,51912,168922,0.017378653
36081037500,17,625,0.140924464,45854,31107,-0.141760955
36081037600,10,953,0.576265921,77165,11907,-3.881922379
36081037700,7,734,0.251217815,39403,31107,1.077170322
36081037900,20,1027,0.146604488,52711,31107,-1.117061621
36081038100,19,1164,0.216921918,48597,168922,0.679644518
36081038400,21,422,0.610572687,65721,11907,-2.895634771
36081039400,16,517,0.562545721,57095,11907,-2.810486802
36081039800,4,330,0.456777996,68523,18371,-3.064883528
36081039900,2,604,0.190329218,40764,168922,-2.666130372
36081040000,5,235,0.524390244,60438,13687,-0.513939486
36081040100,11,1211,0.177073171,46792,12917,-0.577383182
36081040200,3,238,0.57622739,81705,19041,-3.694425832
36081040300,11,1043,0.135305396,48775,13133,-1.411664255
36081040400,5,658,0.468118196,44280,19041,-1.507227277
36081040500,19,593,0.145702306,44904,13133,-1.257601436
36081040700,13,1439,0.115405117,36807,13133,-0.035353173
36081040900,10,806,0.202314445,46477,13133,-0.502625675
36081041100,14,739,0.192477876,45833,12900,-2.618278598
36081041300,9,732,0.210976838,52903,11615,-1.381716496
36081041400,4,796,0.502522068,42379,2570,0.102291019
36081041500,3,647,0.413212435,39688,8049,-1.150552792
36081042400,1,330,0.492659054,73542,18371,-3.081689147
36081042700,2,845,0.241590214,45417,8049,-1.699765285
36081043200,2,210,0.483128834,93214,18371,-3.522641863
36081043400,4,297,0.490127758,84617,4218,-3.59372777
36081043701,9,466,0.357193987,47333,38679,-2.020884405
36081043702,4,995,0.213235294,37411,24577,-1.536569485
36081043900,28,919,0.204242723,40185,11615,-1.790712946
36081044000,15,781,0.333765392,55203,25040,0.915183703
36081044301,5,685,0.357084357,20958,4055,5.318967899
36081044302,13,846,0.281062554,54057,12900,-1.540320684
36081044400,24,496,0.181419807,25500,19041,1.254492819
36081044601,31,483,0.08629776,39632,17360,-0.473901966
36081044602,11,705,0.201650335,39728,25705,1.587086365
36081044800,5,404,0.304466727,46607,14140,-1.672780296
36081045000,6,298,0.358870968,51500,138324,-2.421022713
36081045200,4,127,0.253061224,42000,138324,0.983374571
36081045400,17,813,0.259872611,55179,11411,-0.924704336
36081045500,9,2039,0.24140625,48070,12900,1.988141116
36081045600,4,179,0.386494253,60139,158173,-3.706910356
36081045700,4,437,0.308758315,63750,5635,-0.35887694
36081045800,2,287,0.402122642,58750,16118,-1.81836174
36081045900,6,598,0.121149897,59074,12900,-1.507485322
36081046000,23,971,0.265579256,26233,25705,-0.040348998
36081046100,7,456,0.151774786,48060,12900,-1.650604162
36081046200,12,1196,0.262471655,40637,25705,-0.290987167
36081046300,18,676,0.146373919,41339,12900,0.138854804
36081046400,1,199,0.32137931,92303,158173,1.067171872
36081046500,9,619,0.106180008,41615,15234,-0.560376659
36081046600,3,337,0.34882199,52059,8734,0.363281898
36081046700,4,1060,0.187381703,39138,15234,0.5779433
36081046800,13,673,0.196679438,40942,25705,-0.887359174
36081046900,11,1264,0.202940404,45157,16751,-0.992395979
36081047000,6,527,0.390993567,56033,25705,-4.17231524
36081047100,2,622,0.175348118,41625,16751,-1.678054844
36081047200,4,447,0.342465753,72924,158173,-0.902452773
36081047300,8,432,0.132450331,54554,16751,0.15453383
36081047500,25,621,0.169642857,51905,51423,0.465171564
36081047600,0,209,0.743103448,107969,143422,-4.280819195
36081047800,15,630,0.600143062,71695,25705,-2.101886268
36081047900,13,757,0.296978117,57651,38415,-2.555502343
36081048000,4,360,0.408753097,61462,25705,-3.306880511
36081048100,1,865,0.246630237,38078,16751,0.500064587
36081048200,4,256,0.45177665,82750,25705,-3.709962686
36081048300,1,549,0.183324702,49634,107828,-1.863447479
36081048400,7,817,0.437383178,55750,17300,-2.868753799
36081048500,27,594,0.118727599,58819,16751,-0.501716266
36081048900,5,242,0.402567095,61451,38415,-3.030888162
36081049200,8,716,0.544303797,51455,140904,0.145615353
36081049301,1,321,0.352126607,58304,12494,-0.999041291
36081049302,10,448,0.353139013,57188,22238,0.417812407
36081049500,0,175,0.427312775,62422,161996,0.471241087
36081049600,3,529,0.647955648,70686,20405,-3.697601281
36081049700,1,487,0.4651341,46962,9076,-1.221389214
36081049900,7,683,0.368691189,54500,9076,-2.544370565
36081050000,11,687,0.354819277,38621,10553,1.783794484
36081050201,4,294,0.433884298,78000,8903,-3.28140773
36081050202,3,235,0.565605096,82813,1022,-4.63443307
36081050400,2,276,0.530392157,63692,13687,-5.040149663
36081050500,0,186,0.296191819,65833,161996,0.850501937
36081050600,1,289,0.444740346,74306,8903,-5.480591578
36081050700,1,447,0.478647687,76680,161996,-0.231202422
36081050800,10,308,0.546984572,59196,8903,-1.57896392
36081051000,4,251,0.448856799,88750,8903,-4.63753137
36081051100,3,316,0.543624161,68750,161996,-2.35189211
36081051200,14,481,0.474820144,76667,18200,-4.570355383
36081051300,1,353,0.444980695,57500,12494,-0.721462958
36081051500,1,360,0.574225122,61635,10317,-1.44312715
36081051600,3,321,0.501179245,60625,18200,-3.026136893
36081051700,5,240,0.444323144,52750,161996,-0.242005041
36081051800,2,362,0.627414903,81115,8166,-4.475589113
36081052000,3,243,0.52457265,103254,8166,-6.33272761
36081052100,5,282,0.49,51853,22424,0.355207539
36081052200,0,248,0.477099237,71667,8166,-4.510990463
36081052400,5,325,0.435843054,67768,13687,-5.106920797
36081052500,2,318,0.402985075,57583,22424,0.019258133
36081052600,0,340,0.445387063,79306,13645,-3.092988177
36081052800,2,278,0.502572899,59125,13645,-1.607127163
36081053000,4,387,0.433597186,52440,11907,-3.254526527
36081053100,9,478,0.405986186,42296,16188,2.102062514
36081053200,9,289,0.656036446,88438,11907,-4.280554021
36081053401,11,313,0.51863354,69318,18200,-3.752951112
36081053500,0,214,0.169354839,60000,16980,0.573101832
36081053601,2,263,0.392405063,69625,8903,-4.537180564
36081053800,0,269,0.506419401,61964,8903,-3.017235019
36081053900,3,685,0.325906736,51991,20744,-1.3595207
36081054000,13,758,0.490891659,46071,30521,-0.887413523
36081054200,11,861,0.484087694,81175,20405,-5.164533322
36081054500,2,755,0.132847534,49750,8406,0.07686907
36081054700,9,826,0.175611851,53832,8406,-0.654276104
36081054800,1,408,0.5984375,80764,24736,-5.758504323
36081054900,19,982,0.141076992,39612,15431,1.369996598
36081055100,23,719,0.117302053,39982,11852,0.059236455
36081055200,16,430,0.402076125,65208,140904,-1.791869302
36081055300,10,432,0.134758364,41189,15431,2.644448961
36081055400,0,347,0.505854801,70212,22218,-2.924727293
36081055500,8,404,0.14537037,46121,15431,-1.246412683
36081055600,4,310,0.63866878,76071,2006,-5.996446492
36081055700,10,666,0.302505967,42328,11852,-0.557339364
36081055800,0,261,0.619433198,85473,15517.75,-3.510871063
36081055900,8,229,0.204172876,59868,15431,-0.159496644
36081056000,4,249,0.699386503,58500,22218,-1.012700912
36081056200,0,261,0.672354949,61032,3625,-5.098517794
36081056400,3,280,0.61707989,43839,17979,-0.812506243
36081056500,3,367,0.301318267,47143,11415,-1.001114452
36081056600,4,254,0.388947928,81250,17442,-4.963839824
36081056700,7,789,0.427977839,65313,11852,-2.236067883
36081056800,20,731,0.552665245,77813,177198,-2.487189904
36081057700,5,581,0.375890411,65373,14186,-2.066635508
36081057900,1,233,0.293510324,46080,11530,1.340655344
36081058000,3,605,0.613884108,77784,177198,-3.781513182
36081058100,6,375,0.319255548,55000,16180,0.190632115
36081058200,4,713,0.573476703,82598,12806,-4.570728357
36081058300,2,454,0.129726585,54467,16180,-0.157036073
36081058500,11,632,0.192059553,55000,16180,-1.387306952
36081058700,4,400,0.284188034,47019,16180,-0.983448178
36081058900,10,710,0.16191904,44875,9472,1.450231959
36081059000,1,167,0.698555957,70750,12806,-4.973392248
36081059100,10,1043,0.169559413,49664,13900.5,1.166662181
36081059200,0,175,0.479452055,61250,140409,-3.975250616
36081059300,5,502,0.297775242,52106,22424,-0.330674555
36081059400,1,210,0.683136412,100132,8211,-3.93584587
36081059500,15,708,0.426398696,57426,16980,-0.192472759
36081059600,3,183,0.448113208,93362,10641,-4.213545638
36081059800,8,247,0.559895833,73750,12806,-2.17894682
36081059900,4,204,0.613458529,54635,22424,-1.790352394
36081060000,0,150,0.636574074,63500,10641,-3.864624266
36081060100,5,298,0.644048943,67898,22424,-2.355153327
36081060300,3,222,0.346368715,67981,22424,-2.569621003
36081060600,2,222,0.689138577,82692,10641,-3.872380717
36081060800,2,220,0.5,83558,15316,-3.572534286
36081061000,1,201,0.623024831,74417,15316,-4.611022193
36081061200,1,245,0.627878788,111000,5829,-5.134755087
36081061301,6,796,0.242615203,51103,21266,-0.947122842
36081061400,1,203,0.580530973,100391,168885,-4.010774948
36081061601,3,330,0.553759095,108464,5269,-5.580195657
36081061602,0,192,0.669329073,83281,168885,-4.426796557
36081061800,1,215,0.634196891,67462,1800,-1.964380669
36081061900,4,389,0.50065703,69663,15712,-0.925336425
36081062000,0,231,0.601246106,89621,4765,-4.911454558
36081062100,4,425,0.54180602,55976,15712,0.102461035
36081062200,8,307,0.559270517,71983,140409,-2.992193486
36081062300,3,249,0.463917526,54891,14186,-0.567700725
36081062500,4,359,0.546474359,66858,14186,-1.246691882
36081062600,0,462,0.561613144,87361,22396,-3.077189845
36081062700,4,489,0.372497824,63667,14186,-0.812986317
36081062900,11,463,0.412471826,58409,14186,-1.003977659
36081063000,5,223,0.543532338,79674,14433,-4.70353305
36081063200,5,372,0.542990654,89563,29355,-3.801921887
36081063301,6,197,0.679509632,67125,8781,-1.776524623
36081063302,0,218,0.574858757,67431,13753,-1.679996171
36081063500,4,390,0.592105263,62000,13753,-1.225727003
36081063700,14,482,0.572674419,83563,51134,-1.986967566
36081063800,6,561,0.623752495,91346,133276,-4.334150465
36081063900,3,403,0.440031153,67232,87798,-1.322553859
36081064101,1,222,0.490603363,52230,49745,-1.276561427
36081064500,4,265,0.396756757,83636,14977,-3.186995162
36081064600,5,438,0.570323488,91750,16071,-3.07951951
36081065000,2,401,0.570887036,78438,16071,-4.816785905
36081065400,14,486,0.524023062,78650,64618,-2.267436739
36081065600,8,1001,0.589314845,66290,64618,-2.421474905
36081065702,4,190,0.548480463,64750,11199,-1.483123692
36081065703,3,365,0.573025856,73125,15712,-2.529108582
36081065900,3,216,0.550741163,92750,11199,-1.623943257
36081066000,4,636,0.639889197,99716,11093,-2.929026229
36081066100,0,146,0.50125,76542,13110.66667,-2.394742489
36081066300,3,404,0.50092081,81875,7042,-4.164860173
36081066400,15,1844,0.58647541,84450,68062,-2.770395663
36081066501,4,398,0.575560376,71547,21091,-0.984287572
36081066701,2,341,0.584786054,61944,21091,-0.398923806
36081066900,0,216,0.661784288,82750,12667,-2.343306301
36081067100,1,239,0.567049808,64808,12667,-3.954300356
36081067700,2,266,0.590447154,88235,14366,-3.146414595
36081067900,1,456,0.394339623,47391,12667,1.642367084
36081068000,19,851,0.546524877,80378,181667,-4.18531336
36081068200,2,211,0.557692308,85625,2783,-0.986976594
36081068300,22,486,0.208007363,60317,12900,-2.136823869
36081068700,5,516,0.335094672,56121,188991,-1.089932549
36081069000,8,638,0.551810237,76094,10386,-3.459200461
36081069300,9,346,0.220970537,45785,38415,0.965698455
36081069400,7,678,0.592544987,81724,19770,-2.28424259
36081069500,3,242,0.374122367,49107,48141,-0.374186091
36081069701,1,371,0.214751631,50525,38415,1.508737772
36081069702,1,508,0.419941349,61855,48141,-1.086836288
36081070300,4,262,0.262295082,64737,51134,0.41206303
36081070700,1,296,0.470119522,91071,7379,-3.645086651
36081070900,0,312,0.288209607,99531,7379,-0.30338905
36081071100,12,398,0.327512473,57592,38415,0.27840168
36081071303,2,404,0.282858079,73896,9625,0.461362271
36081071304,6,523,0.337144837,54226,7379,-0.296716954
36081071305,3,470,0.181105449,77940,38415,4.078150605
36081071306,1,600,0.264465409,60335,38415,2.066156048
36081071701,14,481,0.211672832,51016,12449,-0.540522391
36081071702,3,380,0.229020979,38627,188991,0.556216243
36081071900,4,377,0.298315164,54563,188991,-1.058572413
36081072100,9,486,0.286694102,49699,7379,-0.618143507
36081072300,2,269,0.242610837,120938,6390,-0.804582077
36081072900,2,190,0.540117417,90580,14977,-1.484079331
36081073100,0,243,0.439265537,110417,14977,-2.815366749
36081073700,6,177,0.345935728,73051,32727,3.272390643
36081073900,10,408,0.185212033,75828,10985,0.692336334
36081074100,6,263,0.287262873,67744,10985,-0.431443691
36081074300,7,536,0.261545941,51620,10985,-2.030739633
36081074500,5,432,0.361944778,36550,188991,-0.064457338
36081074700,1,459,0.289737171,60000,4809,-0.596076241
36081074900,1,225,0.411849711,109688,18031.33333,-3.463626556
36081075701,2,329,0.282370154,75382,12285,0.218509434
36081075702,1,367,0.167721519,71875,16027,0.379609396
36081076901,3,319,0.173258004,81297,32727,1.375310012
36081076902,5,122,0.133168927,84960,32727,1.366764686
36081077300,2,171,0.2382134,71178,80706,0.730289605
36081077500,5,241,0.511320755,75341,12042,2.094517421
36081077902,15,1037,0.57035848,93059,24797,-2.436982176
36081077903,3,435,0.38160604,67670,843,-1.188244765
36081077904,7,891,0.4262356,59980,16615,-1.31466076
36081077905,11,204,0.355177994,63776,34041,-0.925320698
36081077906,6,426,0.370677732,50932,16615,0.350943988
36081077907,5,526,0.491891892,41118,16615,0.413562281
36081077908,3,598,0.537862703,46731,12144,0.522879064
36081078800,6,345,0.60359116,58750,9229,-2.53517872
36081079000,10,529,0.39301701,55625,132201,-2.04793393
36081079200,1,409,0.626136364,64083,132201,-2.472332534
36081079701,7,812,0.257324391,52431,25264,1.669786239
36081079702,9,506,0.365988909,35547,25264,-1.30322011
36081079900,5,486,0.538629738,45000,25264,-1.61104729
36081080301,8,620,0.43706481,49572,29822,-2.40980002
36081080302,11,409,0.577643505,53882,170948,-3.140476334
36081080900,17,844,0.458574739,81250,16615,-1.805117182
36081081400,4,707,0.435747664,54612,23780,-3.177935067
36081081800,5,631,0.507075472,48992,22106,-4.25730814
36081083700,17,661,0.575414476,51535,25264,-3.48067145
36081083800,8,821,0.539019964,63902,11486,-4.68370995
36081084000,17,1206,0.512446657,57661,11486,-3.653837742
36081084500,9,562,0.516587678,24818,22777,1.867848306
36081084601,2,414,0.535911602,61382,22106,-2.425834945
36081084602,0,233,0.564593301,60375,122281,-2.05161564
36081084900,6,924,0.295209083,32195,134800,0.540632619
36081085300,19,558,0.231802426,32217,25264,0.941547097
36081085500,10,737,0.251896334,48497,11978,0.084474715
36081085700,7,712,0.216450216,37643,13489,-0.189611189
36081085900,9,710,0.355290243,36903,13489,1.051265396
36081086100,4,251,0.34049871,47887,9955,-0.917879436
36081086300,8,746,0.260491607,32094,9955,0.794329666
36081086400,14,445,0.430132709,58309,22106,-1.831521598
36081086500,25,309,0.417842513,36657,48131,2.489938298
36081086900,10,217,0.327951564,37083,143222,2.652748217
36081087100,28,288,0.126984127,25069,134800,5.391284302
36081088400,5,1071,0.741965106,76496,186025,-1.333094089
36081088901,26,1041,0.472668157,50630,143222,-1.638181577
36081089200,6,946,0.731847772,86741,186025,-4.558912415
36081090700,5,217,0.507042254,47857,20583,-0.540745895
36081091601,1,609,0.817567568,82230,7629,1.328259457
36081091900,2,835,0.394234234,55613,18427,-1.943434067
36081092200,2,410,0.76109215,130114,6784,-4.57925276
36081092500,13,617,0.326027397,51179,18427,0.100530019
36081092800,6,633,0.741935484,122917,6784,-3.827625287
36081092900,5,977,0.606449249,55162,18427,-2.10933218
36081093401,1,579,0.680213191,81182,6784,1.183833003
36081093402,3,407,0.692180617,83313,6784,0.578536792
36081093800,7,564,0.431952663,42607,6784,2.532485568
36081093900,6,675,0.499362516,70556,5557,-1.947759028
36081094201,13,652,0.542176871,54496,6353,1.435119853
36081094202,7,1014,0.483134406,47292,21793,-0.109459324
36081094203,5,692,0.520412548,44502,8707,-0.427686319
36081094500,7,593,0.790600833,72159,143222,-1.848243958
36081094700,5,412,0.531280077,64485,18427,-0.970303457
36081095400,6,1107,0.510103768,56250,11592,-0.111391984
36081096400,10,852,0.515710383,62702,11592,0.907147459
36081097202,1,736,0.255952381,25385,11592,6.784664322
36081097203,4,1809,0.298285714,20629,15755.33333,0.178448157
36081097204,5,590,0.375389408,42321,15755.33333,0.429206218
36081097300,3,289,0.709033613,102727,143222,-4.927862578
36081098100,3,389,0.6268081,74208,83222,-3.207968548
36081098700,1,361,0.783685361,91207,83222,-2.824581721
36081099100,0,679,0.706405694,94330,83222,-1.740732657
36081099200,10,893,0.45610119,41554,24082,0.813175607
36081099701,0,276,0.780718336,69306,29147,-1.818777237
36081099703,2,400,0.649393091,100018,127669,-0.883530297
36081099704,5,500,0.585066163,67485,74018,0.009712269
36081099705,1,366,0.596606975,70313,115582,-2.101420738
36081099801,9,1266,0.423264312,58143,4120,-0.1496341
36081099802,9,816,0.379699248,22223,24082,3.529679726
36081100801,0,556,0.704651163,80820,10214,-2.974141852
36081100802,16,1893,0.457789614,57725,10214,-2.056242309
36081101001,6,1800,0.247230136,24480,24082,3.033931476
36081101002,1,815,0.671212121,27321,17845,1.109205588
36081101700,4,693,0.705581594,62093,20822,-2.682517145
36081102900,12,424,0.689761355,64816,12980,-2.234471827
36081103201,15,1523,0.352710414,29567,10214,-0.185336319
36081103202,2,1214,0.456553222,66076,11058,-1.646192396
36081103300,1,638,0.661980082,76172,8176,-3.299137607
36081103900,12,915,0.722082019,82075,143222,-3.841722785
36081104700,14,880,0.672439204,53291,11978,-2.082917812
36081105900,1,499,0.626108999,80755,13488,-4.460799527
36081107201,3,402,0.688971499,70401,26921,-0.674209172
36081108500,1,361,0.650212766,58929,15788,-2.872746294
36081109300,1,453,0.689388616,103409,127669,-4.627121217
36081109700,6,277,0.643765903,92222,74018,-1.813652818
36081109900,8,482,0.62961039,76484,15788,-3.536147232
36081111300,1,391,0.654153355,79891,127669,-2.533648857
36081112300,5,299,0.553734062,65326,11238,0.746722554
36081112900,6,285,0.577369439,77443,74018,-0.307426028
36081113300,4,205,0.617050068,83611,15788,-0.778429796
36081113900,20,383,0.616726835,60677,12044,-1.14677642
36081114100,1,343,0.647540984,101979,13488,-4.115296638
36081114700,0,198,0.657647059,80511,5656,-4.992842938
36081115100,0,151,0.639442231,72011,5656,-2.824569887
36081115500,0,284,0.573816156,79397,48131,-2.229606551
36081115700,6,365,0.597911227,52614,48131,-2.310040212
36081115900,3,453,0.48287037,61061,9941,-1.501151352
36081116100,2,414,0.443952802,50452,11978,-1.111181077
36081116300,11,1010,0.306167946,38378,48131,-0.463751198
36081116700,4,307,0.345596433,42857,9635,-0.339170605
36081117100,12,327,0.463917526,42139,48131,-0.736945034
36081117500,5,592,0.536931818,63861,12044,-1.313438674
36081118100,2,247,0.393285372,61649,33696.2,0.646839612
36081118500,2,270,0.510848126,54135,48131,-0.895860002
36081118700,5,325,0.338338338,55000,9635,-2.203718923
36081118900,2,363,0.431208054,79792,11950,-3.899481391
36081119100,7,457,0.444063927,57500,2588,0.380365334
36081119300,4,277,0.503218884,51875,48131,-1.816693811
36081119500,2,205,0.581903276,80221,2588,-2.870953744
36081119900,0,210,0.558204769,76100,11950,-3.351660183
36081120100,0,268,0.440633245,45982,11950,-1.544823928
36081120300,1,176,0.45561139,71786,22777,-3.345689052
36081120500,8,317,0.504046243,25179,22777,-0.986063196
36081120700,1,393,0.560351134,85263,13555,-3.049108137
36081121500,2,605,0.604950495,64231,22777,-3.123166559
36081122300,1,596,0.615384615,70114,127104,-2.84613376
36081122701,8,1561,0.555292599,50364,127104,-0.698226011
36081122702,19,1156,0.307649667,20075,127104,0.619690331
36081124100,4,578,0.63890785,61599,14298,-2.55544993
36081124700,2,558,0.571428571,80957,19952,-4.680512002
36081125700,2,426,0.49218107,52961,14298,-1.301815379
36081126500,6,238,0.525906736,63750,24232,-1.93863499
36081126700,8,330,0.434615385,78826,20918,2.205466311
36081127700,3,673,0.503731343,101133,20918,-3.285366298
36081129102,4,530,0.660792952,97031,60617,-4.233603609
36081129103,2,317,0.629589633,69556,7754,-1.309774039
36081129104,1,445,0.708450704,86458,8958,-2.909393675
36081130100,6,458,0.686923494,71950,106983,-2.087716405
36081133300,5,537,0.623188406,89286,12751,-3.232001504
36081133900,4,185,0.556836903,100735,8833,-3.117723073
36081134100,16,554,0.529924463,87038,128492,-4.614147859
36081134700,6,1398,0.664572864,53592,128492,0.46226437
36081136700,4,858,0.635233918,63528,156192,-1.764055643
36081137700,6,1150,0.578076525,64279,156192,-1.330197446
36081138501,16,879,0.641705668,64762,14987,-3.782597123
36081139900,4,277,0.577411168,82500,9029,-5.682022957
36081140300,0,383,0.614864865,76546,91585,-3.082655972
36081140901,2,133,0.655270655,80500,18081,-2.745065455
36081140902,7,390,0.629189944,95243,5825,-4.505421906
36081141700,13,615,0.521149675,77645,15846,-3.179800747
36081142900,3,524,0.597920277,71800,48131,-3.308733282
36081143500,4,364,0.663013699,76125,91585,-4.299792873
36081144100,2,385,0.577635783,87470,9029,-3.49755295
36081144700,16,514,0.6342711,77093,91585,-3.825830596
36081145101,7,199,0.734421365,63333,48131,-5.354611058
36081145102,7,393,0.703113136,86316,36642,-2.94307422
36081145900,9,407,0.697729052,73409,48131,-2.602662847
36081146300,1,326,0.690809969,74152,48131,-2.520485291
36081146700,7,299,0.556623932,62198,74018,-1.059374188
36081147100,4,432,0.600243754,69625,33395,-1.656905294
36081147900,4,651,0.66537133,83909,13949,-2.137466989
36081148300,1,463,0.618035191,109306,2982,-2.463032101
36081150701,14,481,0.672028597,86570,29873,-3.742932022
36081150702,1,415,0.63648558,69444,29873,-2.029645685
36081152901,2,927,0.783767038,87163,175227,-1.591864618
36081152902,0,642,0.720393492,82791,182736,-2.689987702
36081155102,4,711,0.734387352,79114,148733,-0.283200296
36081156700,3,263,0.603174603,101016,148733,3.947051259
36081157101,10,1059,0.712475359,78652,160884,-4.575817041
36081157102,0,330,0.63493841,71319,21332,-3.181107409
36081157901,1,624,0.701349586,78641,20760,-3.107592306
36081157902,5,551,0.659012629,89395,21000,-6.178762001
36081157903,2,636,0.644522145,81173,25520,-1.430403628
36081161700,4,705,0.689514484,88125,142649,-2.899350906
36081162100,5,1048,0.705564388,74861,22218,-1.550635718
36085000300,8,197,0.241050119,57500,16278,6.504095253
36085000600,3,251,0.67791411,36250,15251,1.905612219
36085000700,9,873,0.301648141,43912,11710,-0.256086151
36085000800,7,1005,0.586177474,77558,32688,-3.329876414
36085000900,13,422,0.26980198,60352,4155,4.742014713
36085001100,11,833,0.529698942,43950,13893,2.469118769
36085001700,6,294,0.519480519,44750,13893,-0.828946502
36085001800,0,166,0.554929577,59773,181405,5.625835902
36085002001,6,324,0.5936,81576,32688,-1.890777665
36085002002,4,470,0.578912467,93393,181405,-3.936351769
36085002100,17,838,0.409039548,49688,16278,0.10729506
36085002700,11,339,0.436363636,25957,13422,-1.309443055
36085002900,16,1366,0.518313458,37072,10547,-0.424694206
36085003300,6,549,0.469116081,70871,13056,-1.448695771
36085003600,4,447,0.518337408,70774,15425,-2.535354962
36085003900,2,257,0.505226481,72500,12028,3.38175576
36085004000,30,2686,0.500974659,41629,15251,-1.39691011
36085004700,2,374,0.469135802,78214,52262,1.046297404
36085005000,11,630,0.628122769,64100,135167,-3.439676353
36085005900,1,386,0.716738197,91107,52262,-1.54441473
